# Charge-2 vortex fiber nuller coupling vs. separation (azimuthal average)
# Generated: 2026-08-31 13:14:03
#
# Band                    : K (red channel)
# Band edges [nm]         : 1990.0 - 2460.0
# Central wavelength [nm] : 2225.0
# Fractional bandwidth    : 0.2112
# Num. wavelengths        : 1
# Wavelength of this cut  : 2225.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Mask type               : vortex
# Vortex charge           : 2
# Phase scale factor      : 1.000000 (1 = achromatic)
# Vortex offset [samp]    : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# On-axis (null) coupling : 3.953414e-07
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
1.020510511,0.05704211323
1.023011762,0.05734195518
1.025513013,0.05764129389
1.028014264,0.05794010061
1.030515516,0.05823835599
1.033016767,0.05853603203
1.035518018,0.05883313448
1.038019269,0.05912963302
1.040520521,0.05942551007
1.043021772,0.05972073346
1.045523023,0.06001530725
1.048024274,0.06030920421
1.050525526,0.06060239916
1.053026777,0.06089488224
1.055528028,0.06118663912
1.058029279,0.06147764523
1.060530531,0.06176787586
1.063031782,0.06205733251
1.065533033,0.06234598176
1.068034284,0.06263380526
1.070535536,0.0629208
1.073036787,0.06320693128
1.075538038,0.06349217962
1.078039289,0.06377654508
1.080540541,0.06405999849
1.083041792,0.06434252518
1.085543043,0.0646241054
1.088044294,0.06490471736
1.090545546,0.06518435754
1.093046797,0.06546299374
1.095548048,0.06574061124
1.098049299,0.06601720428
1.100550551,0.06629274251
1.103051802,0.06656721948
1.105553053,0.06684060359
1.108054304,0.06711288388
1.110555556,0.06738404663
1.113056807,0.06765407272
1.115558058,0.06792294748
1.118059309,0.06819064743
1.120560561,0.06845716993
1.123061812,0.06872248486
1.125563063,0.0689865756
1.128064314,0.06924943268
1.130565566,0.06951103352
1.133066817,0.06977137206
1.135568068,0.07003042427
1.138069319,0.0702881673
1.140570571,0.07054459296
1.143071822,0.0707996838
1.145573073,0.07105341664
1.148074324,0.07130578605
1.150575576,0.0715567792
1.153076827,0.07180637504
1.155578078,0.07205456365
1.158079329,0.07230132133
1.160580581,0.07254662245
1.163081832,0.07279046467
1.165583083,0.07303283125
1.168084334,0.07327370645
1.170585586,0.07351308439
1.173086837,0.07375093563
1.175588088,0.07398724816
1.178089339,0.07422200922
1.180590591,0.0744552107
1.183091842,0.07468681619
1.185593093,0.07491683216
1.188094344,0.07514524477
1.190595596,0.07537203268
1.193096847,0.0755971896
1.195598098,0.07582068937
1.198099349,0.07604251834
1.200600601,0.07626267015
1.203101852,0.07648113599
1.205603103,0.07669788679
1.208104354,0.07691291339
1.210605606,0.07712620966
1.213106857,0.07733776394
1.215608108,0.07754755483
1.218109359,0.07775557437
1.220610611,0.07796181214
1.223111862,0.07816623422
1.225613113,0.07836885172
1.228114364,0.0785696489
1.230615616,0.07876862011
1.233116867,0.07896573677
1.235618118,0.07916099032
1.238119369,0.07935437987
1.240620621,0.07954588117
1.243121872,0.07973548662
1.245623123,0.07992318491
1.248124374,0.08010896315
1.250625626,0.08029280163
1.253126877,0.08047470241
1.255628128,0.08065466035
1.258129379,0.08083265552
1.260630631,0.08100867128
1.263131882,0.08118270448
1.265633133,0.08135474146
1.268134384,0.08152477196
1.270635636,0.08169278346
1.273136887,0.08185877658
1.275638138,0.08202274152
1.278139389,0.08218464471
1.280640641,0.08234450098
1.283141892,0.08250230423
1.285643143,0.0826580281
1.288144394,0.08281167647
1.290645646,0.08296321833
1.293146897,0.08311265567
1.295648148,0.08325999772
1.298149399,0.08340520774
1.300650651,0.0835483045
1.303151902,0.08368927312
1.305653153,0.08382809506
1.308154404,0.08396476069
1.310655656,0.08409927114
1.313156907,0.08423161832
1.315658158,0.08436180779
1.318159409,0.08448979966
1.320660661,0.08461560813
1.323161912,0.08473921954
1.325663163,0.08486064367
1.328164414,0.08497985516
1.330665666,0.08509686365
1.333166917,0.08521163931
